Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending
1971,Master,Divorced,44635.0,1,1,25,2,2,0,3,7,0,0,0,0,0,0,0,43,68
1968,Graduation,Married,63967.0,0,1,57,3,4,4,12,2,0,0,0,0,0,0,0,46,882
1978,Graduation,Married,52513.0,0,0,84,2,9,5,9,7,0,0,0,0,0,0,0,36,1149
1969,Graduation,Married,25293.0,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,45,37
1965,PhD,Widow,54111.0,0,1,97,2,5,2,6,5,0,0,0,0,0,0,0,49,388
1986,Graduation,Married,78394.0,0,0,13,1,4,6,5,2,0,0,0,0,0,0,1,28,1428
1958,Master,Married,80739.0,0,0,92,1,3,11,9,1,0,0,0,0,0,0,0,56,1633
1975,Master,Married,22669.0,1,0,30,3,4,1,2,9,0,0,0,0,0,0,1,39,173
1987,Graduation,Single,29236.0,1,0,30,2,4,0,3,9,0,0,0,0,0,0,0,27,99
1959,Graduation,Married,44911.0,0,1,11,3,4,1,4,7,0,0,0,0,0,0,0,55,215
1962,PhD,Married,54693.0,0,1,72,8,6,4,13,6,0,0,0,0,0,0,0,52,929
1974,Graduation,Married,48186.0,1,0,39,3,4,1,4,7,0,0,0,0,0,0,0,40,219
1978,Graduation,Married,41580.0,1,1,15,3,2,1,3,5,0,0,0,0,0,0,0,36,92
1970,PhD,Married,80336.0,0,0,12,1,2,9,13,1,0,0,0,0,0,0,0,44,1052
1957,Graduation,Married,47743.0,0,1,56,3,4,1,6,6,0,1,0,0,0,0,0,57,275
1954,PhD,Divorced,57333.0,0,1,55,11,8,5,9,6,0,0,0,0,0,0,1,60,1662
1982,PhD,Married,32313.0,1,0,60,3,4,0,4,9,0,0,0,0,0,0,0,32,159
1953,Master,Widow,84953.0,0,0,73,1,3,10,4,2,0,1,1,1,0,0,1,61,1024
1968,Master,Divorced,27071.0,1,0,90,2,2,0,3,6,0,0,0,0,0,0,0,46,35
1957,Master,Married,68148.0,0,0,86,1,4,4,6,2,0,0,0,0,0,0,0,57,1042
1965,Master,Married,65735.0,1,1,37,5,6,2,6,7,0,0,0,0,0,0,0,49,395
1975,PhD,Married,86836.0,0,0,7,1,6,10,6,5,1,0,1,1,0,0,1,39,557
1963,PhD,Married,4023.0,1,1,29,15,0,0,0,19,0,0,0,0,0,0,0,51,9
1990,Graduation,Married,30093.0,0,0,19,1,2,0,3,7,0,0,0,0,0,0,0,24,69
1966,PhD,Married,57705.0,0,1,14,3,8,1,6,6,0,0,0,0,0,0,0,48,486
1988,Graduation,Single,25008.0,1,0,72,2,1,0,3,8,0,0,0,0,0,0,0,26,34
1995,Graduation,Single,83257.0,0,0,56,1,5,10,12,6,1,0,1,0,0,1,1,19,1365
1975,Graduation,Married,22280.0,1,0,85,1,1,0,2,8,0,0,0,0,0,0,0,39,13
1978,PhD,Married,72159.0,0,0,62,1,4,6,10,2,0,0,0,0,0,0,0,36,1401
1961,Graduation,Married,64260.0,0,0,1,1,4,5,4,3,0,0,0,0,0,0,1,53,1574
1984,PhD,Single,82733.0,0,0,28,1,8,4,7,4,0,0,0,0,0,0,1,30,1323
1971,Master,Divorced,74290.0,0,1,70,4,10,8,10,6,0,1,0,1,0,0,0,43,1217
1951,Master,Single,58217.0,2,1,84,1,2,0,4,6,0,0,0,0,0,0,0,63,103
1976,Master,Married,21024.0,0,0,89,1,2,0,4,7,0,0,0,0,0,0,0,38,84
1972,PhD,Married,70116.0,0,0,73,1,2,8,12,1,0,0,0,0,0,0,0,42,1536
1985,Graduation,Married,54006.0,1,0,42,2,8,1,7,7,0,0,0,0,0,0,0,29,581
1966,PhD,Married,69063.0,0,1,16,1,5,3,5,3,0,0,0,0,0,0,0,48,928
1975,Graduation,Divorced,11448.0,0,0,16,1,1,0,2,6,0,0,0,0,0,0,0,39,14
1971,Graduation,Married,70886.0,1,0,65,1,5,4,4,2,0,0,0,0,0,0,0,43,960
1973,Graduation,Widow,60208.0,1,1,13,11,8,3,7,7,0,1,0,0,0,0,1,41,656
1968,Master,Married,32889.0,1,1,78,3,2,1,3,5,0,0,0,0,0,0,0,46,55
1984,Graduation,Single,34738.0,1,0,51,1,1,0,3,6,0,0,0,0,0,0,0,30,20
1971,Master,Married,30538.0,1,0,27,4,9,0,4,10,0,0,0,0,0,0,0,43,367
1977,Graduation,Married,82326.0,0,0,30,1,5,10,6,2,0,1,1,1,0,0,1,37,2257
1967,PhD,Divorced,26642.0,1,0,71,2,2,0,3,6,0,0,0,0,0,0,0,47,42
1964,Graduation,Divorced,69932.0,0,1,97,2,7,6,11,4,0,0,0,0,0,0,0,50,1049
1972,Graduation,Single,44503.0,1,1,83,2,2,0,3,6,0,0,0,0,0,0,0,42,48
1948,PhD,Single,60200.0,0,1,3,6,6,2,11,6,0,0,0,0,0,0,0,66,685
1952,Graduation,Divorced,49638.0,0,1,71,1,1,0,3,2,0,0,0,0,0,0,0,62,39
1987,Graduation,Single,23830.0,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,27,43
1959,Master,Widow,33051.0,0,0,15,3,9,1,8,9,0,0,0,0,0,0,1,55,835
1958,Graduation,Married,72905.0,0,0,52,1,3,7,9,1,0,0,0,1,0,0,0,56,1515
1951,PhD,Married,69702.0,0,1,8,2,7,7,10,4,0,0,0,0,0,0,0,63,1039
1975,Graduation,Divorced,70300.0,1,0,89,3,5,5,13,8,0,0,0,0,0,0,0,39,1596
1984,PhD,Married,70643.0,0,0,66,1,5,8,4,6,0,0,0,0,0,0,1,30,1828
1969,PhD,Married,30396.0,1,0,22,2,1,1,2,7,1,0,0,0,0,0,1,45,34
1968,PhD,Divorced,50616.0,0,1,56,2,4,0,4,7,0,0,0,0,0,0,0,46,149
1969,Master,Single,62772.0,0,1,74,1,5,6,11,2,0,1,0,0,0,0,0,45,946
1985,PhD,Single,30298.0,0,0,48,1,1,1,3,3,0,0,0,0,0,0,0,29,28
1984,Graduation,Single,52413.0,1,0,67,2,7,1,7,7,0,0,0,0,0,0,0,30,450
1957,PhD,Married,44155.0,1,1,24,1,1,1,2,4,0,0,0,0,0,0,0,57,46
1971,PhD,Divorced,86979.0,0,0,67,1,5,5,5,2,1,0,0,0,0,0,1,43,1702
1975,Graduation,Married,76532.0,1,1,38,4,9,5,7,5,0,0,0,0,0,0,0,39,820
1982,Graduation,Married,42081.0,1,0,86,2,6,3,4,6,1,0,0,0,0,0,0,32,382
1989,Master,Married,88420.0,0,0,87,1,4,7,8,1,1,0,1,1,0,0,0,25,2069
1985,Graduation,Married,31158.0,1,0,62,2,2,0,3,8,0,0,0,0,0,0,0,29,72
1968,Graduation,Divorced,61671.0,0,1,23,8,10,4,6,8,0,1,0,1,0,0,0,46,732
1974,Graduation,Single,69719.0,0,0,99,1,2,3,5,1,0,0,0,0,0,0,0,40,801
1949,Graduation,Divorced,49160.0,0,1,29,2,3,1,6,6,0,0,0,0,0,0,0,65,236
1954,PhD,Single,90933.0,0,0,90,1,4,6,4,1,0,0,1,0,0,0,0,60,1685
1945,PhD,Single,113734.0,0,0,9,0,27,0,0,1,0,0,0,0,0,0,0,69,277
1983,Graduation,Single,22148.0,0,0,16,1,1,0,3,7,0,0,0,0,0,0,0,31,49
1987,Master,Married,73395.0,0,0,94,1,4,4,6,2,0,0,0,0,0,0,0,27,397
1971,Graduation,Divorced,29819.0,1,0,77,3,3,0,3,6,0,0,0,0,0,0,0,43,39
1968,Graduation,Married,45688.0,0,1,20,2,3,1,8,4,0,1,0,0,0,0,0,46,306
1971,PhD,Married,60491.0,0,1,81,4,6,11,7,5,0,0,0,0,0,0,0,43,1028
1986,Graduation,Married,33235.0,1,0,71,1,3,0,3,7,0,0,0,0,0,0,0,28,70
1959,Graduation,Married,35701.0,0,0,36,1,1,0,3,6,0,0,0,0,0,0,0,55,46
1980,Master,Married,31535.0,1,0,95,1,1,1,2,7,1,0,0,0,0,0,0,34,51
1960,Graduation,Married,92556.0,0,0,32,0,3,5,13,0,0,0,0,0,0,0,0,54,1263
1970,Graduation,Single,67384.0,0,1,32,2,7,8,5,5,0,1,0,0,0,0,0,44,1490
1967,Graduation,Married,77870.0,0,1,93,3,5,5,5,8,0,1,0,1,0,0,1,47,1815
1968,Graduation,Single,57107.0,0,1,44,7,4,4,8,8,0,1,0,0,1,0,1,46,416
1981,PhD,Single,36038.0,1,0,82,2,3,0,3,6,0,0,0,0,0,0,0,33,47
1965,PhD,Married,34230.0,1,1,72,1,1,0,2,7,0,0,0,0,0,0,0,49,21
1977,Graduation,Single,31878.0,0,1,7,1,1,0,4,3,0,0,0,0,0,0,0,37,70
1972,Graduation,Married,70932.0,0,1,57,2,6,2,12,3,0,0,0,0,0,0,0,42,909
1956,Graduation,Single,91249.0,0,0,84,0,7,9,6,4,0,1,1,1,1,0,1,58,1676
1943,Master,Single,77598.0,0,0,53,1,7,5,13,3,0,0,1,0,0,0,0,71,1735
1959,Graduation,Single,80982.0,1,1,48,3,11,5,11,5,0,0,0,0,0,1,0,55,1191
1977,Master,Married,22701.0,1,0,2,1,1,0,3,5,0,0,0,0,0,0,0,37,24
1970,Graduation,Married,70617.0,0,0,45,1,3,3,7,2,0,0,0,0,0,0,0,44,1280
1957,Graduation,Single,64849.0,0,0,42,1,9,3,6,5,0,0,0,0,0,0,1,57,1336
1965,Master,Married,62694.0,1,1,29,5,9,3,7,7,0,0,0,0,0,0,0,49,749
1974,PhD,Married,61917.0,1,1,83,1,2,0,4,5,0,0,0,0,0,0,0,40,91
1947,PhD,Married,67472.0,0,1,93,2,4,2,7,3,0,0,0,0,0,0,0,67,414
1982,Master,Married,21059.0,1,0,40,3,3,0,3,6,0,0,0,0,0,0,0,32,44
1968,Master,Married,29543.0,2,0,47,2,3,1,2,7,0,0,0,0,0,0,0,46,63
1951,Graduation,Married,75903.0,0,1,50,2,6,6,9,3,0,0,0,0,0,0,0,63,901
1975,Graduation,Married,34984.0,1,1,40,2,1,0,3,7,0,0,0,0,0,0,0,39,38
1956,PhD,Single,54998.0,0,1,3,5,4,2,9,4,0,0,0,0,0,0,1,58,455
1949,PhD,Widow,54356.0,0,1,62,3,11,2,8,8,0,0,0,0,0,0,1,65,775
1959,Master,Married,34242.0,0,1,25,1,0,0,3,5,0,0,0,0,0,0,0,55,15
1973,Graduation,Married,25410.0,1,0,48,1,1,0,4,4,0,0,0,0,0,0,0,41,38
1984,PhD,Married,73356.0,0,0,56,1,5,11,5,2,1,0,1,1,0,0,1,30,1512
1950,Graduation,Married,28320.0,0,1,68,1,1,0,3,8,0,0,0,0,0,0,0,64,43
1977,Graduation,Single,23763.0,1,0,64,1,1,0,3,7,0,0,0,0,0,0,0,37,42
1984,Graduation,Married,72570.0,0,0,67,1,4,6,12,1,0,0,0,0,0,0,0,30,1089
1976,Master,Married,34529.0,1,0,94,2,2,2,3,7,0,0,0,0,0,0,0,38,162
1951,Graduation,Widow,70792.0,0,0,82,2,3,4,10,3,0,0,0,0,0,0,0,63,1272
1982,Graduation,Married,63211.0,0,0,3,2,3,8,7,2,0,0,0,0,0,0,1,32,1173
1974,Master,Married,83891.0,0,1,24,1,4,7,10,1,0,0,0,0,0,0,0,40,816
1968,Graduation,Single,36065.0,1,1,54,3,3,0,3,8,0,0,0,0,0,0,0,46,74
1940,PhD,Single,51141.0,0,0,96,1,3,1,4,5,0,0,0,0,0,0,0,74,157
1976,Graduation,Married,56939.0,0,1,19,2,3,3,10,3,0,0,0,0,0,0,0,38,561
1951,Graduation,Single,80872.0,0,0,60,1,4,4,10,1,0,0,0,0,0,0,0,63,1336
1976,PhD,Married,72335.0,0,0,2,1,10,4,8,8,0,0,0,0,0,0,1,38,2092
1964,PhD,Single,61798.0,0,0,13,1,4,2,9,4,0,0,0,0,0,0,0,50,463
1950,PhD,Widow,76842.0,0,0,37,1,1,8,7,0,0,0,0,0,0,0,0,64,1130
1976,Graduation,Married,29478.0,1,0,59,1,1,0,3,6,0,0,0,0,0,0,0,38,20
1956,Graduation,Single,46998.0,0,1,55,5,5,3,5,7,1,0,0,0,0,0,0,58,377
1990,Graduation,Single,96843.0,0,0,60,1,6,11,10,2,0,0,1,0,0,0,1,24,1544
1965,Master,Married,70053.0,0,1,38,3,8,5,10,5,0,0,0,0,0,0,0,49,1012
1962,PhD,Widow,71670.0,0,0,8,1,5,3,6,6,0,1,1,0,1,0,1,52,1766
1978,Graduation,Married,44359.0,1,1,19,3,2,0,4,3,0,0,0,0,0,0,0,36,45
1952,Graduation,Single,40887.0,1,1,32,3,3,1,3,9,0,0,0,0,0,0,1,62,161
1966,Graduation,Divorced,48877.0,0,1,27,1,3,0,4,7,0,0,0,0,0,0,0,48,144
1947,Graduation,Married,74485.0,0,0,58,1,6,7,12,3,0,0,0,0,0,0,0,67,1734
1972,Graduation,Married,64474.0,0,1,59,2,8,2,10,5,0,0,0,0,0,0,0,42,823
1963,Graduation,Married,77226.0,0,1,29,2,6,8,12,3,0,0,0,0,0,0,0,51,1138
1949,Graduation,Widow,72643.0,0,0,60,1,3,10,7,2,0,0,0,1,0,0,1,65,1429
1978,Master,Married,85738.0,0,0,41,1,3,6,11,1,0,1,1,0,0,0,0,36,1371
1966,Graduation,Divorced,55686.0,0,1,27,2,6,3,5,4,1,0,0,0,0,0,0,48,982
1983,Graduation,Single,39062.0,1,0,28,1,1,0,3,4,1,0,0,0,0,0,0,31,44
1975,Graduation,Married,40794.0,0,1,18,2,6,3,5,7,0,0,0,0,0,0,0,39,434
1969,Graduation,Married,4428.0,0,1,0,0,25,0,0,1,0,0,0,0,0,0,0,45,359
1963,Graduation,Married,32632.0,0,0,32,2,4,4,8,5,0,0,0,0,0,0,0,51,576
1968,PhD,Single,38236.0,1,1,2,4,3,0,4,7,0,0,0,0,0,0,0,46,88
1979,Graduation,Married,36781.0,1,0,16,1,2,1,2,8,0,0,0,0,0,0,1,35,63
1984,Master,Single,31385.0,1,0,56,1,1,0,2,8,1,0,0,0,0,0,1,30,27
1984,Graduation,Married,24570.0,1,0,97,3,4,0,4,9,0,0,0,0,0,0,0,30,193
1951,Graduation,Married,94642.0,0,0,35,0,5,7,9,1,0,0,1,1,0,0,0,63,2211
1962,Master,Married,58646.0,0,1,3,1,2,1,4,4,0,0,0,0,0,0,0,52,140
1975,Graduation,Single,53201.0,1,1,49,8,6,3,5,7,0,0,0,0,0,0,0,39,415
1978,Graduation,Married,57113.0,1,1,45,6,4,1,5,7,0,0,0,0,0,0,0,36,263
1991,Graduation,Married,51373.0,0,0,37,1,3,5,3,4,0,0,0,0,0,0,0,23,393
1986,Graduation,Married,23477.0,1,0,39,3,3,0,4,8,0,0,0,0,0,0,0,28,147
1956,Graduation,Married,58116.0,0,1,38,2,3,3,8,2,0,0,0,0,0,0,0,58,443
1963,PhD,Divorced,72968.0,0,0,8,1,5,5,8,3,0,0,0,1,0,0,1,51,1958
1971,Master,Married,39791.0,0,1,89,2,3,1,4,7,0,0,0,0,0,0,0,43,174
1947,Master,Single,91712.0,0,0,47,0,9,7,11,3,0,0,1,0,0,0,1,67,2217
1958,Graduation,Single,94472.0,0,1,75,1,5,5,5,5,0,1,1,0,0,0,0,56,1691
1960,Graduation,Married,13672.0,1,1,86,2,1,0,3,8,0,0,0,0,0,0,0,54,25
1980,Graduation,Married,96547.0,0,0,4,0,7,6,8,2,1,0,1,1,0,0,1,34,809
1975,Graduation,Married,79205.0,0,0,73,1,6,5,4,4,0,0,0,1,0,0,1,39,895
1975,PhD,Married,56559.0,0,1,46,3,4,3,8,4,0,0,0,0,0,0,0,39,484
1973,PhD,Married,32644.0,1,0,38,4,7,1,6,8,1,0,0,0,0,0,0,41,413
1980,Graduation,Single,67506.0,0,1,73,1,4,1,6,3,0,0,0,0,0,0,0,34,331
1970,Graduation,Single,24206.0,1,0,66,1,1,0,3,6,0,0,0,0,0,0,0,44,25
1967,PhD,Divorced,28420.0,1,0,36,1,1,0,2,6,0,0,0,0,0,0,0,47,13
1970,Graduation,Married,22979.0,1,0,29,3,3,2,2,8,0,0,0,0,0,0,1,44,115
1966,Graduation,Single,33279.0,0,0,29,1,0,0,3,3,0,0,0,0,0,0,0,48,16
1977,Graduation,Married,30368.0,0,1,97,2,2,0,3,8,0,0,0,0,0,0,0,37,52
1970,Graduation,Married,63684.0,0,1,61,3,8,4,8,5,0,0,0,0,0,0,0,44,1464
1964,Graduation,Divorced,41638.0,0,1,68,4,5,5,3,8,1,0,0,0,0,0,0,50,441
1959,PhD,Divorced,68805.0,0,1,73,1,3,1,7,2,0,0,0,0,0,0,0,55,283
1966,PhD,Married,65814.0,0,1,90,3,8,2,10,5,0,0,0,0,0,0,0,48,747
1958,Graduation,Divorced,71964.0,0,0,81,1,5,6,5,3,0,0,0,0,0,0,0,56,1870
1986,Graduation,Single,39146.0,1,0,1,3,4,0,4,8,0,0,0,0,0,0,0,28,165
1977,Graduation,Married,96876.0,0,0,79,1,7,7,9,2,0,1,1,1,0,0,1,37,1941
1981,Basic,Married,34445.0,0,0,92,6,11,2,8,9,0,0,0,0,0,0,0,33,839
1958,Graduation,Single,68281.0,0,0,31,1,2,9,13,5,0,0,0,0,0,0,1,56,1655
1983,Graduation,Married,36790.0,0,0,14,1,2,1,2,9,0,0,0,0,0,0,1,31,66
1967,Graduation,Married,27943.0,1,1,89,3,2,0,3,8,0,0,0,0,0,0,0,47,37
1951,Graduation,Divorced,22263.0,1,1,31,2,1,0,3,6,0,0,0,0,0,1,0,63,21
1972,Graduation,Married,30261.0,1,2,75,1,0,0,3,8,0,0,0,0,0,0,0,42,22
1978,Graduation,Married,28587.0,1,0,42,3,2,0,4,6,0,0,0,0,0,0,0,36,78
1982,Master,Married,43815.0,1,0,53,1,2,0,3,6,0,0,0,0,0,0,0,32,79
1956,Graduation,Married,48195.0,1,1,53,6,4,2,5,6,0,0,0,0,0,0,0,58,265
1952,Master,Married,77027.0,0,1,23,2,8,3,6,4,0,0,0,0,0,0,0,62,1175
1965,PhD,Married,71322.0,0,1,57,2,8,5,13,4,0,0,0,0,0,0,0,49,1305
1979,Master,Married,32765.0,1,0,49,2,2,0,4,5,0,0,0,0,0,0,0,35,46
1953,Graduation,Divorced,23272.0,0,0,29,1,1,0,3,4,0,0,0,0,0,0,0,61,46
1949,Master,Married,49912.0,0,1,5,4,10,5,7,8,1,0,0,0,0,0,1,65,874
1985,Graduation,Married,7500.0,1,0,98,4,2,1,3,9,0,0,0,0,0,0,0,29,100
1947,PhD,Widow,68117.0,0,1,80,2,11,8,4,6,1,0,0,0,0,0,1,67,930
1955,Graduation,Married,67225.0,0,1,4,3,7,2,11,5,0,0,0,0,0,0,0,59,868
1976,Graduation,Married,17649.0,1,0,70,3,3,0,3,8,0,0,0,0,0,0,0,38,45
1975,Graduation,Married,55914.0,0,1,32,4,11,6,8,7,0,0,0,0,0,0,0,39,1260
1984,Graduation,Married,40059.0,1,0,82,1,6,2,3,8,1,0,0,0,0,0,0,30,414
1950,Graduation,Married,60905.0,0,1,27,2,3,3,7,2,0,0,0,0,0,0,0,64,392
1977,Graduation,Married,75330.0,1,1,94,4,10,3,12,6,0,0,0,0,0,0,0,37,1109
1951,Graduation,Single,60689.0,0,1,23,4,4,4,10,3,0,0,0,0,0,0,0,63,639
1984,Graduation,Married,38680.0,1,0,97,1,2,0,3,7,0,0,0,0,0,0,0,30,79
1982,Graduation,Married,61416.0,0,0,25,1,10,3,10,6,1,0,0,0,0,0,0,32,1665
1991,Graduation,Single,49767.0,0,0,92,1,5,4,8,4,0,0,0,0,0,0,0,23,692
1970,Graduation,Single,83273.0,1,2,98,10,4,6,9,7,0,0,0,0,0,0,0,44,1392
1981,Graduation,Married,29009.0,1,0,19,2,2,0,3,6,0,0,0,0,0,0,0,33,44
1979,Master,Married,45057.0,1,0,80,1,2,0,3,5,0,0,0,0,0,0,0,35,50
1971,Graduation,Married,37150.0,1,0,80,8,4,3,6,7,0,0,0,0,0,0,0,43,467
1970,Graduation,Single,43020.0,1,0,79,3,4,1,4,6,0,0,0,0,0,0,0,44,223
1959,Graduation,Married,53154.0,0,1,50,1,3,1,4,4,0,0,0,0,0,0,0,55,158
1973,Graduation,Married,65308.0,0,0,60,1,7,8,12,4,0,0,1,1,0,0,0,41,1211
1970,Graduation,Single,76467.0,1,0,44,2,2,5,5,6,0,0,0,0,0,0,1,44,1575
1947,Graduation,Married,81044.0,0,0,0,1,5,6,10,1,0,0,0,0,0,0,0,67,1208
1951,Graduation,Married,32871.0,1,1,28,1,1,0,3,4,0,0,0,0,0,0,0,63,43
1975,Graduation,Single,55801.0,1,1,35,6,7,2,6,7,0,0,0,1,0,0,0,39,527
1959,Graduation,Widow,76320.0,0,1,49,2,6,3,4,2,0,0,0,0,0,0,0,55,932
1955,Master,Single,36927.0,1,1,46,2,3,0,3,8,0,0,0,0,0,0,0,59,71
1953,Graduation,Married,48794.0,1,1,97,1,1,0,3,4,0,0,0,0,0,0,0,61,54
1965,Graduation,Single,23478.0,0,0,51,1,3,0,3,8,0,0,0,0,0,0,0,49,129
1973,Graduation,Divorced,71128.0,1,0,80,3,2,10,12,7,0,0,0,0,0,0,0,41,1615
1950,Graduation,Married,59462.0,0,1,29,2,9,2,12,7,0,0,0,0,0,0,0,64,1088
1978,Graduation,Married,42554.0,1,1,93,2,2,0,3,4,0,0,0,0,0,0,0,36,41
1951,Graduation,Widow,67046.0,0,1,92,2,4,5,4,2,0,0,0,0,0,0,0,63,993
1948,Graduation,Married,42192.0,0,0,40,1,2,1,3,4,0,0,0,0,0,0,0,66,100
1952,PhD,Married,77610.0,0,1,70,2,4,7,4,7,0,0,0,0,0,0,0,62,1680
1984,Graduation,Married,31761.0,1,0,96,2,3,0,4,5,0,0,0,0,0,0,0,30,98
1979,Graduation,Married,34350.0,1,0,81,1,1,0,3,7,0,0,0,0,0,0,0,35,48
1949,Graduation,Married,54591.0,0,1,63,3,6,2,8,5,0,0,0,0,0,0,0,65,519
1956,Graduation,Married,71866.0,0,1,85,1,6,3,10,3,0,0,0,0,0,0,0,58,715
1983,Graduation,Married,69520.0,0,0,95,1,9,6,5,5,0,0,0,0,0,0,0,31,1455
1970,Graduation,Divorced,64713.0,1,0,11,2,5,5,7,4,0,0,0,0,0,0,1,44,602
1977,Master,Married,27889.0,1,0,42,1,1,1,2,6,0,0,0,0,0,0,0,37,26
1960,Basic,Widow,22123.0,0,0,77,1,2,1,3,5,0,0,0,0,0,0,0,54,102
1973,Graduation,Married,27803.0,1,0,40,2,3,0,4,8,0,0,0,0,0,0,0,41,176
1960,Graduation,Married,51651.0,0,1,32,4,6,2,5,8,0,0,0,0,0,0,0,54,433
1992,Graduation,Married,87000.0,0,0,61,1,4,6,7,2,0,0,0,0,0,0,0,22,961
1959,Graduation,Married,79823.0,0,1,6,1,6,9,7,2,0,1,0,0,0,0,0,55,1518
1980,Graduation,Single,30828.0,1,0,16,2,1,1,4,3,0,0,0,0,0,0,0,34,56
1971,Master,Married,34109.0,0,1,39,1,0,0,3,4,0,0,0,0,0,0,0,43,22
1974,Master,Divorced,53367.0,1,1,2,7,5,1,8,7,0,0,0,0,0,0,1,40,400
1969,Basic,Married,22390.0,0,0,49,1,1,0,2,7,0,0,0,0,0,0,0,45,26
1976,Graduation,Married,71322.0,0,1,31,1,4,1,7,2,0,0,0,0,0,0,0,38,350
1993,Graduation,Single,79244.0,0,0,58,1,4,10,7,1,0,0,1,1,0,0,1,21,1216
1950,PhD,Married,48699.0,1,1,90,1,1,0,3,5,0,0,0,0,0,0,0,64,40
1975,Graduation,Married,80144.0,0,0,47,1,3,7,8,1,0,0,0,0,0,0,0,39,1367
1956,Graduation,Single,54252.0,1,1,25,5,4,1,5,6,0,0,0,0,0,0,0,58,264
1976,Master,Married,81929.0,1,0,60,2,4,4,10,6,1,0,1,0,0,0,1,38,2053
1975,Graduation,Married,76068.0,0,1,67,1,2,3,4,6,0,1,0,0,1,0,0,39,1376
1976,Master,Married,53204.0,1,1,40,1,1,0,3,4,0,0,0,0,0,0,0,38,45
1984,Graduation,Married,14796.0,1,0,1,2,1,0,3,9,0,0,0,0,0,0,1,30,51
1974,PhD,Married,78128.0,0,1,89,2,8,4,6,3,0,1,1,0,0,0,0,40,1264
1972,Basic,Married,14188.0,0,0,40,1,2,0,4,6,0,0,0,0,0,0,0,42,75
1970,Graduation,Divorced,72967.0,0,1,1,2,7,2,8,5,1,0,0,0,0,0,1,44,497
1949,Master,Married,48150.0,0,1,24,3,5,1,4,7,0,0,0,0,0,0,0,65,266
1961,Graduation,Single,82332.0,0,0,89,1,5,3,12,2,0,0,1,0,0,0,1,53,2006
1955,Graduation,Widow,58275.0,1,1,48,6,8,2,7,7,0,0,0,0,0,0,0,59,615
1981,PhD,Married,44953.0,0,0,31,1,7,3,13,6,1,0,0,0,0,0,0,33,1021
1953,Graduation,Married,34587.0,1,1,68,2,1,0,3,4,0,0,0,0,0,0,0,61,22
1974,Master,Married,43018.0,0,1,46,1,2,2,2,5,0,0,0,0,0,0,0,40,133
1954,Master,Married,45736.0,0,1,92,5,7,1,6,7,0,0,0,0,0,0,0,60,437
1969,Master,Married,66476.0,0,1,80,2,6,8,10,4,0,0,0,0,0,0,0,45,1013
1981,Graduation,Married,27733.0,1,0,16,2,2,0,3,7,0,0,0,0,0,0,0,33,57
1952,PhD,Married,69805.0,0,1,50,2,6,8,11,2,0,0,0,0,0,0,0,62,1038
1962,Master,Single,72217.0,0,0,93,1,3,10,8,2,0,0,0,0,0,0,0,52,1573
1971,Graduation,Divorced,25818.0,1,0,51,1,0,1,2,7,0,0,0,0,0,0,0,43,28
1976,Master,Married,37509.0,1,0,24,2,3,0,4,7,0,0,0,0,0,0,0,38,123
1976,Graduation,Married,25176.0,1,1,79,1,1,0,2,7,0,0,0,0,0,0,0,38,13
1980,Graduation,Married,43586.0,0,1,26,3,3,0,4,8,0,0,0,0,0,0,0,34,132
1956,Graduation,Married,53230.0,0,1,86,4,5,2,12,5,0,0,0,0,0,0,0,58,732
1957,Graduation,Married,50116.0,1,1,68,2,1,0,4,5,0,1,0,0,0,0,0,57,66
1986,PhD,Married,82333.0,0,0,60,1,4,3,10,2,0,0,1,0,0,0,1,28,1822
1965,PhD,Married,65220.0,0,0,3,4,8,4,7,6,0,0,0,0,0,0,1,49,1282
1974,Graduation,Married,33590.0,2,1,65,1,1,0,2,7,0,0,0,0,0,0,0,40,8
1976,Master,Single,72309.0,0,0,64,1,5,6,8,3,0,0,0,1,0,0,1,38,1931
1949,PhD,Married,156924.0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,65,8
1980,Basic,Married,16005.0,1,0,69,3,2,1,2,8,0,0,0,0,0,0,0,34,103
1957,Master,Single,65487.0,0,0,48,3,3,5,6,2,0,0,0,0,0,0,0,57,1169
1965,Graduation,Married,58692.0,0,1,21,1,8,2,4,7,0,0,0,0,0,0,0,49,395
1969,Graduation,Widow,40590.0,1,1,30,5,3,4,3,6,1,0,0,0,0,0,0,45,258
1954,Master,Divorced,62637.0,0,1,76,1,2,2,5,2,0,0,0,0,0,0,0,60,185
1966,Master,Divorced,29435.0,1,1,11,4,3,2,2,9,0,0,0,0,0,0,1,48,180
1974,Graduation,Divorced,19346.0,1,0,26,1,1,0,3,8,0,0,0,0,0,0,0,40,22
1971,Graduation,Married,35788.0,1,1,34,2,2,0,3,6,0,0,0,0,0,0,0,43,44
1968,Graduation,Divorced,36997.0,1,1,72,5,2,1,4,5,0,0,0,0,0,0,0,46,94
